meta.uuid,dem.age,dem.city_or_rural,dem.country_code,dem.education_level,dem.gender,question.DAL_residency,question.DAL_employment_status,question.DAL_household_income,question.DAL_disposable_income,question.DAL_CCI-Q12_household_finance_present,question.DAL_CCI_EC-Q1_household_finance_past,question.DAL_CCI_EC-Q2_household_finance_future,question.DAL_CCI-Q14_economic_situation_present,question.DAL_CCI_EC-Q3_economic_situation_past,question.DAL_CCI_EC-Q4_economic_situation_future,question.DAL_CCI_EC-Q5_inflation_past,question.DAL_CCI_EC-Q6_inflation_future,question.DAL_CCI-Q13_job_situation_present,question.DAL_CCI_EC-Q7_unemployment_future,question.DAL_CCI_EC-Q8_purchases_present,question.DAL_CCI_EC-Q9_purchases_future,question.DAL_PolRisk_democratic_change,question.DAL_PolRisk_strong_leader,question.DAL_PolRisk_approve_president,question.DAL_PolRisk_approve_political_rep,question.DAL_PolRisk_approve_ruling_party_VE,question.DAL_PolRisk_approve_ruling_party_MX,question.DAL_PolRisk_approve_ruling_party_BR,question.DAL_PolRisk_approve_ruling_party_TR,question.DAL_PolRisk_approve_ruling_party_UA,question.DAL_PolRisk_trust_police,question.DAL_PolRisk_trust_courts,question.DAL_PolRisk_tax_evasion,question.DAL_PolRisk_inequality_past,question.DAL_PolRisk_inequality_anger,question.DAL_PolRisk_corrupt_past,question.DAL_PolRisk_corrupt_anger,question.DAL_PolRisk_corrupt_experience,question.DAL_PolRisk_politcal_stability,question.DAL_PolRisk_protest_likelihood,question.DAL_opinion_foreign_companies,question.DAL_positive_countries_MX_BR_VE,question.DAL_positive_countries_UA_TR_EG,question.DAL_negative_countries_MX_BR_VE,question.DAL_negative_countries_UA_TR_EG,question.DAL_protectionism,question.DAL_migration_time,question.DAL_migration_motives
7d081bf0-cce4-0135-d5fa-0a901406a434,28,rural,MX,low,female,"Yes, as a citizen",Selfå_-employed / Freelancer,100 - 200,All of it,Somewhat secure,... a little better,Don't know,Fairly poorly,... stayed the same,... get a little better,... increased a lot,... increase moderately,Not very secure,... increase a lot,The wrong moment,About the same,Much more,Neither agree nor disagree,Somewhat disapprove,Neither approve nor disapprove,,Somewhat disapprove,,,,Not a lot,A little,Sometimes acceptable,... increased a lot,A little angry,... increased a lot,Very angry,No,Not very stable,Somewhat likely,Somewhat positive,United States,,Japan,,Too little,Never,
7d0ac780-c6ee-0135-7421-0a901406a434,61,rural,TR,medium,female,"Yes, as a citizen","Employed, working 30 or more hours per week",400 - 500,About half,Not at all secure,... a lot worse,... get a little worse,Very poorly,... got a little worse,... get a little worse,... increased a lot,... increase a lot,Not at all secure,... increase a lot,Neither the right moment nor the wrong moment,Fewer purchases,Much less,Somewhat disagree,Somewhat disapprove,Somewhat disapprove,,,,Neither approve nor disapprove,,Not a lot,Not at all,Never acceptable,... increased a lot,Very angry,... increased a lot,Very angry,No,Not at all stable,Not very likely,Neither positive nor negative,,China | Russia,,United Kingdom | Saudi Arabia | United States,Too little,Never,
7d154340-c72e-0135-c7e3-0a62aae02c3c,45,city,VE,medium,male,"Yes, as a citizen","Employed, working 30 or more hours per week",More than 3000,Most of it,Somewhat secure,... a little better,... get a lot better,Neither well nor poorly,... stayed the same,... stay the same,... increased a lot,... increase a lot,Somewhat secure,... increase a little,The right moment,About the same,Neither more nor less,Somewhat disagree,Somewhat disapprove,Somewhat disapprove,Somewhat disapprove,,,,,Not a lot,Not a lot,Never acceptable,... increased a little,A little angry,... increased a lot,Very angry,Yes,Not very stable,Not very likely,Very positive,United States | Spain | China | France | Germany | United Kingdom | Canada | Japan,,None of the above,,Too little,Within next 3 months,Economic situation in my country | Cost of living | Job / career opportunities | Other reason related to quality of life
7d4a81e0-ce47-0135-06d0-0a62aae02c3c,40,city,TR,low,male,"Yes, as a citizen",Selfå_-employed / Freelancer,Under 100,Most of it,Not at all secure,... a lot worse,Don't know,Very poorly,... got a lot worse,... get a little worse,... increased a lot,... increase a lot,Not at all secure,... increase a lot,Don't know,Fewer purchases,Slightly less,Neither agree nor disagree,Somewhat disapprove,Somewhat disapprove,,,,Somewhat disapprove,,A little,Not at all,Never acceptable,... increased a lot,Very angry,... increased a lot,Very angry,No,Not very stable,Not at all likely,Somewhat negative,,Japan,,United Kingdom | Russia | Saudi Arabia | United States | France,Too little,Never,
7d971180-c6f2-0135-79af-0a901406a434,31,city,TR,high,male,"Yes, as a citizen","Employed, working 30 or more hours per week",1500 - 2000,Less than half,Not very secure,... the same,... get a little better,Very poorly,... got a lot worse,... get a lot worse,... increased a lot,... increase a lot,Not very secure,... increase a lot,The wrong moment,Fewer purchases,Much less,Strongly disagree,Somewhat disapprove,Somewhat disapprove,,,,Strongly disapprove,,Not at all,Not at all,Never acceptable,... increased a lot,Very angry,... increased a lot,Very angry,Yes,Not at all stable,Somewhat likely,Neither positive nor negative,,France | United Kingdom | Japan | Germany | Russia | Ukraine | China | United States,,Saudi Arabia,Too little,Within the next 3 years,Job / career opportunities | Cost of living | Desire to travel / see the world | Civic freedoms | Personal safety | Political situation in my country | Escaping oppression or discrimination in my country | Economic situation in my country | Other reason related to quality of life
7da2fcd0-c73f-0135-d383-0a901406a434,39,city,MX,medium,female,"Yes, as a citizen","Employed, working 30 or more hours per week",400 - 500,Most of it,Very secure,... a little worse,... get a lot better,Fairly poorly,... got a little worse,... stay the same,... increased a little,... stay about the same,Very secure,... increase a little,The wrong moment,Fewer purchases,Neither more nor less,Strongly agree,Strongly disapprove,Strongly disapprove,,Strongly disapprove,,,,Not a lot,Not a lot,Sometimes acceptable,... increased a little,A little angry,... increased a lot,Very angry,No,Not very stable,Not at all likely,Neither positive nor negative,None of the above,,None of the above,,Too little,Sometime later,Job / career opportunities | Cost of living | Economic situation in my country | Educational opportunities | Personal safety | Other reason related to quality of life
7dce6a70-c722-0135-b439-0a901406a434,21,city,UA,high,male,"Yes, as a citizen","Employed, working 30 or more hours per week",Prefer not to say,Less than half,Not very secure,... the same,... get a little better,Fairly poorly,... got a little worse,... get a little worse,... increased a little,... increase a little,Not very secure,... increase a little,The wrong moment,About the same,Neither more nor less,Neither agree nor disagree,Neither approve nor disapprove,Somewhat disapprove,,,,,Neither approve nor disapprove,Not a lot,Not a lot,Never acceptable,... decreased a lot,Not very angry,... stayed the same,Not very angry,No,Not very stable,Not at all likely,Very positive,,None of the above,,None of the above,Too little,Within the next 3 years,Job / career opportunities
7de2bf70-c727-0135-c015-0a62aae02c3c,43,city,BR,medium,male,"Yes, as a citizen",Selfå_-employed / Freelancer,750 - 1000,About half,Somewhat secure,... the same,... get a lot better,Fairly well,... got a little better,... get a little better,... increased a little,... stay about the same,Somewhat secure,... decrease a little,Neither the right moment nor the wrong moment,Fewer purchases,Neither more nor less,Strongly disagree,Neither approve nor disapprove,Strongly disapprove,,,Strongly disapprove,,,A little,Not at all,Never acceptable,... increased a lot,A little angry,... stayed the same,Very angry,No,Somewhat stable,Not at all likely,Somewhat positive,Japan,,China,,Too little,Sometime later,Other reason related to quality of life
7e04f8a0-c6fb-0135-8755-0a901406a434,53,city,TR,medium,female,"Yes, as a citizen",Retired,1000 - 1500,Most of it,Not very secure,... a little worse,... get a little worse,Very poorly,... got a little worse,... get a little worse,... increased moderately,... increase moderately,Somewhat secure,... increase a little,Neither the right moment nor the wrong moment,Fewer purchases,Slightly less,Somewhat disagree,Somewhat disapprove,Somewhat disapprove,,,,Somewhat disapprove,,Not a lot,Not a lot,Sometimes acceptable,... increased a little,A little angry,... increased a little,A little angry,No,Not at all stable,Not very likely,Neither positive nor negative,,None of the above,,None of the above,Don't know,Never,
7e0bde70-c701-0135-8d5b-0a62aae02c3c,36,rural,EG,high,female,"Yes, as a citizen","Employed, working 30 or more hours per week",Under 100,All of it,Not at all secure,... the same,... get a little better,Very poorly,... got a lot worse,... get a lot worse,... increased a lot,... increase a lot,Somewhat secure,... increase a lot,The right moment,About the same,Much less,Strongly disagree,Neither approve nor disapprove,Strongly disapprove,,,,,,A lot,Not a lot,Never acceptable,... increased a lot,Very angry,... increased a lot,Very angry,No,Somewhat stable,Not at all likely,Somewhat positive,,France | Germany | Russia | China | Turkey | United States,,None of the above,Too little,Never,
7e40b9a0-c798-0135-1d3b-0a62aae02c3c,29,city,TR,medium,male,"Yes, as a citizen","Employed, working 30 or more hours per week",300 - 400,All of it,Not at all secure,... a little better,... get a little better,Very poorly,... got a lot worse,... stay the same,... increased moderately,... increase moderately,Somewhat secure,... increase a little,Neither the right moment nor the wrong moment,About the same,Much less,Somewhat disagree,Somewhat disapprove,Neither approve nor disapprove,,,,Strongly disapprove,,A little,Not a lot,Never acceptable,... increased a lot,Very angry,... increased a lot,Very angry,No,Not at all stable,Not at all likely,Somewhat negative,,Germany | Saudi Arabia | China,,United States,Too little,Within the next year,Escaping oppression or discrimination in my country | Political situation in my country | Cost of living | Desire to travel / see the world | Economic situation in my country | Other reason related to quality of life | Other reason
7e46fcd0-c6e5-0135-6535-0a62aae02c3c,34,rural,TR,high,male,"Yes, as a citizen","Employed, working 30 or more hours per week",750 - 1000,About half,Somewhat secure,... a little better,... get a little better,Neither well nor poorly,... got a little worse,... get a little worse,... increased a lot,... increase a lot,Somewhat secure,... increase a little,The wrong moment,Fewer purchases,Neither more nor less,Strongly agree,Somewhat approve,Somewhat approve,,,,Somewhat approve,,A little,A little,Never acceptable,... increased a lot,A little angry,... increased a little,A little angry,Yes,Somewhat stable,Not very likely,Somewhat positive,,Japan,,United States | United Kingdom | France | Germany,Too little,Never,
7e502ec0-c71f-0135-b03c-0a901406a434,42,city,UA,medium,female,"Yes, as a citizen","Not employed, currently NOT looking for work",500 - 750,About half,Not very secure,... a little worse,... stay the same,Very poorly,... got a lot worse,... get a lot worse,... increased a lot,... increase moderately,Not at all secure,... increase a lot,The wrong moment,Fewer purchases,Much more,Strongly agree,Somewhat approve,Neither approve nor disapprove,,,,,Somewhat approve,A little,A little,Never acceptable,... increased a lot,Very angry,... increased a lot,Very angry,Yes,Not very stable,Not at all likely,Somewhat positive,,United States,,Russia,Too little,Never,
7e50cef0-c6e3-0135-62ea-0a62aae02c3c,26,city,UA,medium,female,"Yes, as a citizen",None of the above,100 - 200,All of it,Not at all secure,... a lot worse,... get a little better,Very poorly,... got a lot worse,... get a lot worse,... increased a lot,... increase a lot,Prefer not to answer,... increase a lot,Neither the right moment nor the wrong moment,Fewer purchases,Neither more nor less,Somewhat agree,Strongly disapprove,Somewhat disapprove,,,,,Strongly disapprove,Not at all,Not at all,Never acceptable,... increased a lot,Very angry,Don't know,Very angry,No,Not at all stable,Not at all likely,Very positive,,India | Japan | United Kingdom | China | Turkey | France | Germany,,Russia | United States,Too little,Sometime later,Economic situation in my country | Cost of living | Political situation in my country | Civic freedoms | Personal safety | Job / career opportunities | Other reason related to quality of life
7e6482f0-c8d1-0135-066d-0a901406a434,20,city,EG,medium,female,"Yes, as a citizen","In school, university or practical training",100 - 200,Most of it,Somewhat secure,... the same,... get a little better,Don't know,... got a lot worse,Don't know,... increased a lot,... stay about the same,Very secure,Don't know,Neither the right moment nor the wrong moment,About the same,Neither more nor less,Neither agree nor disagree,Somewhat disapprove,Neither approve nor disapprove,,,,,,A lot,Not a lot,Never acceptable,Don't know,A little angry,Don't know,Not at all angry,No,Somewhat stable,Not at all likely,Neither positive nor negative,,Turkey | China | Germany,,None of the above,Don't know,Sometime later,Desire to travel / see the world
7e8383f0-c75f-0135-ec1e-0a901406a434,25,city,VE,low,female,"Yes, as a citizen",Selfå_-employed / Freelancer,More than 3000,Most of it,Prefer not to answer,... a little better,... get a lot better,Fairly poorly,... stayed the same,... stay the same,... increased a lot,... stay about the same,Somewhat secure,... increase a little,The right moment,Fewer purchases,Slightly more,Neither agree nor disagree,Somewhat approve,Neither approve nor disapprove,Somewhat approve,,,,,Not a lot,A little,Never acceptable,... increased a little,A little angry,... increased a lot,A little angry,Yes,Not very stable,Not at all likely,Neither positive nor negative,China | Spain | Japan,,United States,,Don't know,Sometime later,Economic situation in my country | Civic freedoms | Educational opportunities
7e93ae70-c719-0135-a89c-0a901406a434,22,city,VE,medium,female,"Yes, as a citizen",Selfå_-employed / Freelancer,200 - 300,All of it,Not at all secure,... a lot worse,... get a little better,Very poorly,... got a lot worse,... stay the same,... increased a lot,... increase a lot,Not at all secure,... increase a lot,The wrong moment,Don't know,Slightly less,Neither agree nor disagree,Strongly disapprove,Somewhat disapprove,Strongly disapprove,,,,,Not at all,Not at all,Never acceptable,Don't know,Very angry,... increased a lot,Very angry,Yes,Not at all stable,Very likely,Very positive,United States | Germany | Spain | Japan | France | Canada | United Kingdom | China,,None of the above,,Too little,Within the next year,Personal safety | Escaping oppression or discrimination in my country | Job / career opportunities | Economic situation in my country | Cost of living | Political situation in my country
7e9c4460-c85f-0135-d927-0a62aae02c3c,30,city,EG,medium,male,"Yes, as a citizen","Employed, working 30 or more hours per week",100 - 200,All of it,Not at all secure,... a lot better,... stay the same,Fairly well,... got a little better,Don't know,... increased a lot,Don't know,Not at all secure,... increase a lot,The wrong moment,About the same,Slightly more,Somewhat agree,Somewhat approve,Strongly disapprove,,,,,,Not a lot,A little,Never acceptable,... increased a lot,Very angry,... increased a lot,Very angry,Yes,Not very stable,Not at all likely,Somewhat positive,,Germany | China | Japan | Russia,,Saudi Arabia | Turkey,Too little,Within next 3 months,Civic freedoms | Escaping oppression or discrimination in my country | Cost of living | Economic situation in my country | Job / career opportunities | Personal safety
7eb093d0-c724-0135-bc66-0a62aae02c3c,53,city,VE,medium,female,"Yes, as a citizen",Entrepreneur / Employer,100 - 200,Most of it,Not at all secure,... a lot worse,... get a little worse,Very poorly,... got a lot worse,... get a little worse,... increased a lot,... increase a lot,Not very secure,... increase a lot,The right moment,About the same,Much less,Neither agree nor disagree,Neither approve nor disapprove,Neither approve nor disapprove,Neither approve nor disapprove,,,,,Not at all,Not a lot,Never acceptable,... increased a lot,Not at all angry,... increased a little,Not at all angry,Yes,Not at all stable,Not at all likely,Very positive,Japan | Germany | United States | Spain | France | Canada,,None of the above,,Too little,Sometime later,Economic situation in my country
7eb80e50-c7ef-0135-3481-0a901406a434,18,city,MX,medium,female,"Yes, as a citizen","In school, university or practical training",Prefer not to say,Most of it,Somewhat secure,Don't know,Don't know,Neither well nor poorly,... stayed the same,... get a little better,... increased a lot,... increase a little,Prefer not to answer,... stay the same,Neither the right moment nor the wrong moment,Fewer purchases,Neither more nor less,Neither agree nor disagree,Neither approve nor disapprove,Somewhat disapprove,,Somewhat disapprove,,,,Not a lot,A little,Never acceptable,... increased a little,A little angry,... increased a little,Very angry,Yes,Not very stable,Not at all likely,Somewhat positive,Germany | United Kingdom | United States | Canada,,None of the above,,Don't know,Sometime later,Desire to travel / see the world
7ec780d0-c6f8-0135-8271-0a901406a434,31,city,BR,high,female,"Yes, as a citizen","Employed, working 30 or more hours per week",1000 - 1500,Most of it,Somewhat secure,... a lot better,... get a lot better,Neither well nor poorly,... got a lot worse,... get a little better,... increased a lot,... increase a little,Very secure,... decrease a little,The wrong moment,More purchases,Slightly more,Strongly agree,Somewhat disapprove,Somewhat disapprove,,,Somewhat disapprove,,,Not at all,A little,Sometimes acceptable,... decreased a little,Very angry,... increased a little,Very angry,No,Not at all stable,Somewhat likely,Neither positive nor negative,United States | China,,France | United Kingdom,,Too little,Sometime later,Job / career opportunities | Cost of living | Educational opportunities | Economic situation in my country | Desire to travel / see the world
7ecb7870-c6e2-0135-61f5-0a62aae02c3c,20,city,EG,high,male,"Yes, as a citizen","In school, university or practical training",200 - 300,Less than half,Very secure,... the same,... get a little better,Fairly well,... got a little better,... get a little better,... increased a little,... increase a little,Somewhat secure,... decrease a little,Neither the right moment nor the wrong moment,Fewer purchases,Slightly more,Somewhat agree,Somewhat approve,Somewhat approve,,,,,,A lot,Not a lot,Never acceptable,... increased a little,Not very angry,... decreased a little,Not very angry,No,Somewhat stable,Not at all likely,Somewhat positive,,China | Russia,,None of the above,The right amount,Within the next 3 years,Other reason
7ed1d790-c6f5-0135-7e00-0a901406a434,54,city,TR,high,female,"Yes, as a citizen","Not employed, currently NOT looking for work",1500 - 2000,All of it,Not at all secure,... a lot worse,... get a lot worse,Very poorly,... got a lot worse,... get a lot worse,... increased a lot,... increase a lot,Not at all secure,... increase a lot,The wrong moment,Fewer purchases,Much less,Strongly disagree,Strongly disapprove,Strongly disapprove,,,,Strongly disapprove,,Not at all,Not at all,Never acceptable,... increased a lot,Very angry,... increased a lot,Very angry,Yes,Not at all stable,Very likely,Somewhat negative,,None of the above,,Saudi Arabia,Too little,Sometime later,Civic freedoms | Cost of living | Personal safety | Political situation in my country | Economic situation in my country | Escaping oppression or discrimination in my country | Other reason related to quality of life
7edce8d0-c6e8-0135-b860-0a901406a434,37,city,TR,high,male,"Yes, as a citizen","Employed, working 30 or more hours per week",1500 - 2000,About half,Somewhat secure,... a little better,... get a little better,Neither well nor poorly,... got a little better,... get a little better,... increased moderately,... increase moderately,Somewhat secure,... increase a little,The right moment,More purchases,Slightly more,Strongly agree,Strongly approve,Strongly approve,,,,Strongly approve,,A lot,Not a lot,Never acceptable,... increased a lot,A little angry,... increased a little,Very angry,No,Somewhat stable,Somewhat likely,Somewhat positive,,Ukraine | Russia | Japan | Germany,,United States | China | United Kingdom,Too much,Never,
7ee28590-c987-0135-56e5-0a62aae02c3c,33,city,UA,medium,female,"Yes, as a citizen","Not employed, currently looking for work",Under 100,Most of it,Not at all secure,... a little worse,... get a lot better,Fairly poorly,... got a little worse,... get a little worse,... increased a lot,... increase a lot,Not very secure,... increase a lot,Neither the right moment nor the wrong moment,Fewer purchases,Neither more nor less,Strongly agree,Somewhat disapprove,Somewhat approve,,,,,Strongly disapprove,A little,Not a lot,Never acceptable,... increased a lot,Very angry,... increased a lot,Very angry,No,Not at all stable,Not at all likely,Somewhat positive,,Turkey | India,,None of the above,Too little,Sometime later,Cost of living | Political situation in my country | Economic situation in my country | Other reason related to quality of life | Escaping oppression or discrimination in my country | Personal safety
7f0d1c60-c86e-0135-e6be-0a62aae02c3c,20,rural,EG,medium,female,"Yes, as a citizen","In school, university or practical training",Under 100,Most of it,Not at all secure,... a lot worse,... get a lot worse,Very poorly,... got a lot worse,... get a lot worse,... increased a lot,... increase a lot,Not at all secure,... increase a lot,Don't know,Fewer purchases,Much less,Somewhat disagree,Strongly disapprove,Strongly disapprove,,,,,,Not a lot,A little,Sometimes acceptable,... increased a lot,Very angry,... increased a lot,Very angry,No,Not at all stable,Not at all likely,Somewhat positive,,China,,Saudi Arabia,Too little,Never,
7f1eea00-c6e9-0135-69f1-0a62aae02c3c,49,city,VE,high,female,"Yes, as a citizen","Employed, working 30 or more hours per week",More than 3000,Most of it,Somewhat secure,... the same,... get a little better,Very poorly,... got a lot worse,... get a little worse,... increased a lot,... increase a lot,Very secure,... increase a lot,Neither the right moment nor the wrong moment,About the same,Much less,Strongly disagree,Strongly disapprove,Neither approve nor disapprove,Strongly disapprove,,,,,Not a lot,Not a lot,Never acceptable,... increased a lot,Very angry,... increased a lot,Very angry,Yes,Don't know,Not very likely,Somewhat positive,United States | United Kingdom | Spain | Canada | France | Germany,,China,,Too much,Within the next year,Escaping oppression or discrimination in my country | Job / career opportunities | Economic situation in my country | Other reason related to quality of life
7f34e4a0-c74b-0135-dd6b-0a901406a434,34,city,MX,low,male,"Yes, but not as a citizen","Employed, working 30 or more hours per week",750 - 1000,Most of it,Not very secure,... a little worse,... get a lot better,Fairly poorly,... got a lot worse,... get a little better,... increased moderately,... increase a little,Not very secure,... stay the same,The wrong moment,More purchases,Much less,Strongly agree,Strongly disapprove,Strongly disapprove,,Strongly disapprove,,,,Not a lot,Not a lot,Never acceptable,... decreased a little,Very angry,... increased a lot,Very angry,Yes,Not at all stable,Somewhat likely,Very positive,Canada | United States,,None of the above,,Too little,Sometime later,Job / career opportunities
7f36e690-c83e-0135-7510-0a901406a434,42,city,UA,high,female,"Yes, as a citizen","Employed, working 1 to å_29 hours per week",200 - 300,About half,Not very secure,... the same,... get a little better,Neither well nor poorly,... got a little worse,... stay the same,... increased moderately,... increase moderately,Not very secure,... increase a little,Neither the right moment nor the wrong moment,About the same,Slightly more,Neither agree nor disagree,Somewhat disapprove,Somewhat disapprove,,,,,Somewhat disapprove,Not a lot,Not a lot,Never acceptable,... increased a lot,Very angry,... increased a little,A little angry,No,Not very stable,Not at all likely,Neither positive nor negative,,India | China | Germany | Turkey | United Kingdom | Russia | United States,,France,Too little,Never,
7f4c3060-c6eb-0135-6ccd-0a62aae02c3c,54,city,BR,medium,male,"Yes, as a citizen","Employed, working 30 or more hours per week",More than 3000,Less than half,Somewhat secure,... a little worse,... get a little better,Very poorly,... got a lot worse,... stay the same,... increased a lot,... increase a little,Very secure,... stay the same,Neither the right moment nor the wrong moment,About the same,Slightly more,Somewhat agree,Strongly disapprove,Somewhat disapprove,,,Strongly disapprove,,,A little,A little,Never acceptable,... increased a lot,Very angry,... increased a lot,Very angry,No,Not at all stable,Not very likely,Neither positive nor negative,United States | China | Japan | Canada | Germany | France | United Kingdom | Spain,,None of the above,,Too little,Within the next year,Personal safety | Cost of living | Political situation in my country | Economic situation in my country | Desire to travel / see the world
7f60c970-c9d2-0135-3148-0a62aae02c3c,17,city,TR,low,female,"Yes, as a citizen","In school, university or practical training",1000 - 1500,All of it,Very secure,... a little worse,... get a lot better,Neither well nor poorly,... got a little worse,... get a little better,... increased a lot,... increase moderately,Very secure,... increase a lot,Neither the right moment nor the wrong moment,More purchases,Slightly more,Somewhat agree,Strongly approve,Strongly approve,,,,Strongly approve,,A little,A lot,Sometimes acceptable,... increased a lot,A little angry,... increased a little,Not very angry,Yes,Somewhat stable,Not at all likely,Very positive,,United States,,None of the above,Too little,Within the next year,Escaping oppression or discrimination in my country
7f64ac40-c6f1-0135-784a-0a901406a434,17,city,VE,medium,male,"Yes, as a citizen","In school, university or practical training",100 - 200,Most of it,Not very secure,... a little worse,... get a little better,Fairly poorly,... got a little worse,... get a little better,... increased moderately,... decrease,Not very secure,... decrease a little,The wrong moment,About the same,Much more,Somewhat disagree,Somewhat disapprove,Strongly disapprove,Strongly disapprove,,,,,Not a lot,Not a lot,Never acceptable,... increased a lot,A little angry,... increased a lot,Very angry,Yes,Not at all stable,Very likely,Very positive,China | United States,,None of the above,,Too little,Within the next year,Political situation in my country | Job / career opportunities | Economic situation in my country
7f6bdaa0-c81c-0135-a56f-0a62aae02c3c,37,city,TR,low,female,"Yes, as a citizen","Not employed, currently looking for work",300 - 400,Most of it,Not at all secure,... a lot worse,Don't know,Very poorly,... got a lot worse,... get a little worse,... increased moderately,... increase moderately,Not at all secure,... increase a little,Neither the right moment nor the wrong moment,Fewer purchases,Much less,Somewhat disagree,Strongly disapprove,Strongly disapprove,,,,Strongly disapprove,,Not a lot,Not at all,Never acceptable,... increased a lot,Very angry,... increased a lot,Very angry,Yes,Not at all stable,Not at all likely,Very negative,,None of the above,,None of the above,Too little,Never,
7f80c4d0-d031-0135-cf97-0a62aae02c3c,26,rural,MX,low,female,"Yes, as a citizen",Selfå_-employed / Freelancer,300 - 400,Most of it,Not very secure,... a lot better,... get a lot better,Neither well nor poorly,Don't know,Don't know,... increased a little,Don't know,Somewhat secure,Don't know,Neither the right moment nor the wrong moment,Fewer purchases,Neither more nor less,Strongly disagree,Neither approve nor disapprove,Somewhat disapprove,,Somewhat disapprove,,,,Not at all,A little,Never acceptable,... increased a little,A little angry,... increased a little,Very angry,Yes,Somewhat stable,Not very likely,Somewhat negative,United States,,None of the above,,Too little,Never,
7f8caa60-c6dd-0135-acce-0a901406a434,15,rural,UA,no,male,"Yes, as a citizen","In school, university or practical training",200 - 300,Most of it,Not very secure,... a little worse,... get a little worse,Very poorly,... got a lot worse,... get a little worse,... increased moderately,... increase moderately,Not very secure,... increase a little,Neither the right moment nor the wrong moment,Fewer purchases,Neither more nor less,Somewhat agree,Neither approve nor disapprove,Neither approve nor disapprove,,,,,Neither approve nor disapprove,Not a lot,Not a lot,Never acceptable,... increased a little,Not very angry,... increased a lot,Very angry,No,Not at all stable,Not very likely,Very positive,,Germany | United Kingdom | Saudi Arabia,,Russia | Japan | China | United States,Too little,Sometime later,Job / career opportunities | Desire to travel / see the world
7fbb9d10-c6ec-0135-bd7c-0a901406a434,24,city,VE,medium,female,"Yes, as a citizen","In school, university or practical training",More than 3000,Most of it,Somewhat secure,... a lot worse,... get a little better,Fairly poorly,... got a lot worse,... get a lot better,... increased a lot,... stay about the same,Not at all secure,... increase a little,Neither the right moment nor the wrong moment,Don't know,Much more,Strongly disagree,Neither approve nor disapprove,Strongly disapprove,Neither approve nor disapprove,,,,,Not a lot,A lot,Never acceptable,... increased a lot,Not at all angry,... increased a lot,Very angry,No,Somewhat stable,Not at all likely,Neither positive nor negative,None of the above,,None of the above,,Don't know,Never,
7fc45470-c715-0135-aaf2-0a901406a434,41,city,VE,medium,male,"Yes, as a citizen","Employed, working 30 or more hours per week",More than 3000,Most of it,Somewhat secure,... a little worse,... get a lot better,Very poorly,... got a lot worse,... get a little better,... increased a lot,... increase moderately,Somewhat secure,... increase a little,The wrong moment,Fewer purchases,Much less,Strongly agree,Strongly disapprove,Strongly disapprove,Strongly disapprove,,,,,Not at all,Not at all,Never acceptable,... increased a lot,A little angry,... increased a lot,Very angry,No,Not at all stable,Not at all likely,Very positive,United States | China | Germany | Japan,,None of the above,,Too little,Never,
7fc77010-c7b8-0135-3b67-0a62aae02c3c,38,city,UA,high,female,"Yes, as a citizen","Employed, working 30 or more hours per week",500 - 750,Most of it,Not very secure,... a little better,... get a little better,Neither well nor poorly,... stayed the same,... stay the same,... increased moderately,... increase a lot,Somewhat secure,... stay the same,Neither the right moment nor the wrong moment,More purchases,Neither more nor less,Somewhat agree,Somewhat approve,Somewhat disapprove,,,,,Somewhat approve,Not a lot,Not at all,Never acceptable,... increased a lot,Very angry,... stayed the same,Very angry,No,Not very stable,Not very likely,Somewhat positive,,Germany | Turkey,,Russia,Don't know,Sometime later,Cost of living | Retirement | Personal safety | Political situation in my country | Other reason related to quality of life
7fcce670-c6ed-0135-72d6-0a901406a434,42,city,BR,medium,female,"Yes, as a citizen","Employed, working 30 or more hours per week",750 - 1000,About half,Somewhat secure,... a little better,... get a lot better,Neither well nor poorly,... got a little better,... get a little better,... increased a lot,... increase moderately,Somewhat secure,... decrease a little,Neither the right moment nor the wrong moment,More purchases,Slightly less,Somewhat agree,Strongly disapprove,Strongly disapprove,,,Strongly disapprove,,,A lot,A lot,Never acceptable,... increased a lot,A little angry,... increased a lot,Very angry,Yes,Not at all stable,Somewhat likely,Very positive,Japan | United States | Germany | France | China | Spain | United Kingdom | Canada,,None of the above,,Too little,Sometime later,Job / career opportunities | Cost of living | Educational opportunities | Economic situation in my country | Political situation in my country
7fe9ab10-c90a-0135-2f36-0a901406a434,30,city,MX,medium,female,"Yes, as a citizen","Not employed, currently NOT looking for work",Prefer not to say,Don't know,Not very secure,Don't know,... get a little better,Fairly poorly,... got a lot worse,... get a little worse,... increased a little,... increase a little,Prefer not to answer,... decrease a little,The wrong moment,Fewer purchases,Slightly more,Somewhat agree,Strongly disapprove,Somewhat disapprove,,Strongly disapprove,,,,Not a lot,Not a lot,Never acceptable,... stayed the same,A little angry,... increased a little,A little angry,No,Don't know,Not very likely,Somewhat positive,Japan,,United States,,The right amount,Sometime later,Educational opportunities
