meta.uuid,dem.age,dem.city_or_rural,dem.country_code,dem.education_level,dem.gender,question.DAL_residency,question.DAL_employment_status,question.DAL_household_income,question.DAL_disposable_income,question.DAL_CCI-Q12_household_finance_present,question.DAL_CCI_EC-Q1_household_finance_past,question.DAL_CCI_EC-Q2_household_finance_future,question.DAL_CCI-Q14_economic_situation_present,question.DAL_CCI_EC-Q3_economic_situation_past,question.DAL_CCI_EC-Q4_economic_situation_future,question.DAL_CCI_EC-Q5_inflation_past,question.DAL_CCI_EC-Q6_inflation_future,question.DAL_CCI-Q13_job_situation_present,question.DAL_CCI_EC-Q7_unemployment_future,question.DAL_CCI_EC-Q8_purchases_present,question.DAL_CCI_EC-Q9_purchases_future,question.DAL_PolRisk_democratic_change,question.DAL_PolRisk_strong_leader,question.DAL_PolRisk_approve_president,question.DAL_PolRisk_approve_political_rep,question.DAL_PolRisk_approve_ruling_party_VE,question.DAL_PolRisk_approve_ruling_party_MX,question.DAL_PolRisk_approve_ruling_party_BR,question.DAL_PolRisk_approve_ruling_party_TR,question.DAL_PolRisk_approve_ruling_party_UA,question.DAL_PolRisk_trust_police,question.DAL_PolRisk_trust_courts,question.DAL_PolRisk_tax_evasion,question.DAL_PolRisk_inequality_past,question.DAL_PolRisk_inequality_anger,question.DAL_PolRisk_corrupt_past,question.DAL_PolRisk_corrupt_anger,question.DAL_PolRisk_corrupt_experience,question.DAL_PolRisk_politcal_stability,question.DAL_PolRisk_protest_likelihood,question.DAL_opinion_foreign_companies,question.DAL_positive_countries_MX_BR_VE,question.DAL_positive_countries_UA_TR_EG,question.DAL_negative_countries_MX_BR_VE,question.DAL_negative_countries_UA_TR_EG,question.DAL_protectionism,question.DAL_migration_time,question.DAL_migration_motives
89eb4b40-dc35-0135-4966-0a901406a434,18,city,VE,medium,female,"Yes, as a citizen","In school, university or practical training",100 - 200,Most of it,Not at all secure,... a lot worse,... get a little better,Very poorly,... got a little better,... get a little better,... increased a lot,... increase a lot,Not at all secure,... increase a little,The wrong moment,Fewer purchases,Much less,Neither agree nor disagree,Strongly disapprove,Neither approve nor disapprove,Somewhat disapprove,,,,,Not a lot,Not a lot,Sometimes acceptable,... increased a lot,Very angry,... increased a lot,Very angry,Yes,Not at all stable,Somewhat likely,Neither positive nor negative,United States,,China,,Too little,Sometime later,Political situation in my country | Personal safety | Educational opportunities | Job / career opportunities | Economic situation in my country
8a0fb9f0-df21-0135-e2b3-0a62aae02c3c,40,city,UA,high,female,"Yes, as a citizen","Employed, working 30 or more hours per week",100 - 200,All of it,Not at all secure,... a little better,... stay the same,Very poorly,... got a lot worse,... stay the same,... increased a lot,... increase a lot,Somewhat secure,... increase a lot,The wrong moment,Fewer purchases,Neither more nor less,Somewhat agree,Strongly disapprove,Strongly disapprove,,,,,Neither approve nor disapprove,Not at all,Not at all,Never acceptable,... increased a lot,Very angry,Don't know,Very angry,No,Not at all stable,Not at all likely,Somewhat positive,,China | Germany | Russia | United Kingdom,,None of the above,Too little,Never,
8a2bc530-dc3b-0135-52cf-0a901406a434,48,city,EG,high,male,"Yes, as a citizen","Not employed, currently looking for work",Under 100,All of it,Not at all secure,... the same,... get a little better,Fairly well,... stayed the same,... get a little better,... increased a lot,... increase a lot,Not very secure,... decrease a little,Neither the right moment nor the wrong moment,About the same,Neither more nor less,Strongly agree,Somewhat approve,Somewhat disapprove,,,,,,A little,A little,Sometimes acceptable,... increased a lot,A little angry,... decreased a little,Very angry,No,Somewhat stable,Not at all likely,Neither positive nor negative,,China | Russia | France | Japan,,United States | Turkey,The right amount,Never,
8a2c85d0-dce7-0135-f917-0a901406a434,42,city,BR,medium,female,"Yes, as a citizen","Employed, working 30 or more hours per week",1500 - 2000,About half,Not very secure,... a little worse,... get a little better,Fairly poorly,... got a lot worse,... get a little better,... increased moderately,... increase moderately,Not very secure,... increase a lot,The wrong moment,More purchases,Slightly less,Strongly agree,Somewhat disapprove,Somewhat disapprove,,,Somewhat disapprove,,,A little,A little,Sometimes acceptable,... increased a lot,Very angry,... increased a lot,Very angry,No,Not at all stable,Somewhat likely,Very positive,United States,,China,,Too little,Sometime later,Job / career opportunities | Personal safety | Escaping oppression or discrimination in my country | Cost of living | Economic situation in my country | Desire to travel / see the world
8a2f4c80-dc6a-0135-353b-0a62aae02c3c,17,rural,MX,low,female,"Yes, as a citizen",Selfå_-employed / Freelancer,Under 100,Only a little,Very secure,... a little better,... get a little better,Fairly well,... stayed the same,... get a lot better,... increased a little,... increase a little,Somewhat secure,... decrease a little,Neither the right moment nor the wrong moment,About the same,Slightly more,Somewhat agree,Somewhat approve,Somewhat approve,,Somewhat approve,,,,A little,A little,Sometimes acceptable,... increased a little,Not very angry,... increased a little,Not very angry,No,Somewhat stable,Somewhat likely,Very positive,United States,,China,,Too little,Never,
8a4caf40-dc1d-0135-29e4-0a901406a434,42,city,BR,high,female,"Yes, as a citizen","Employed, working 30 or more hours per week",1500 - 2000,About half,Somewhat secure,... a little worse,... get a lot better,Fairly poorly,... stayed the same,... stay the same,... increased a little,... increase a little,Somewhat secure,... decrease a little,Don't know,More purchases,Much less,Somewhat disagree,Strongly disapprove,Strongly disapprove,,,Strongly disapprove,,,A little,Not a lot,Never acceptable,... increased a lot,A little angry,... stayed the same,Very angry,Yes,Not very stable,Very likely,Somewhat positive,Japan | Canada | United Kingdom | Germany | China,,United States,,Don't know,Sometime later,Desire to travel / see the world | Economic situation in my country | Job / career opportunities | Personal safety | Other reason related to quality of life
8a7b25d0-de9e-0135-5259-0a901406a434,44,city,MX,low,female,"Yes, as a citizen","In school, university or practical training",500 - 750,Most of it,Very secure,... a lot better,... get a lot better,Neither well nor poorly,... stayed the same,... get a little better,... increased moderately,... increase moderately,Very secure,... increase a little,The right moment,About the same,Slightly less,Somewhat disagree,Strongly disapprove,Somewhat disapprove,,Strongly disapprove,,,,Not at all,Not a lot,Sometimes acceptable,... increased a lot,A little angry,... increased a lot,A little angry,Yes,Not at all stable,Not very likely,Very positive,United States | Germany | Japan | Canada,,None of the above,,Too little,Sometime later,Educational opportunities | Job / career opportunities | Desire to travel / see the world
8a84c3f0-e42e-0135-a304-0a62aae02c3c,22,city,UA,high,female,"Yes, as a citizen","Employed, working 30 or more hours per week",400 - 500,Most of it,Not at all secure,... a lot worse,... get a lot worse,Very poorly,... got a lot worse,... get a little worse,... increased a lot,... increase moderately,Somewhat secure,... decrease a little,The wrong moment,Fewer purchases,Slightly less,Somewhat agree,Neither approve nor disapprove,Somewhat approve,,,,,Somewhat disapprove,A little,Not at all,Sometimes acceptable,... increased a lot,Very angry,... stayed the same,Very angry,Yes,Not at all stable,Very likely,Very positive,,Germany | United States | Japan | India | China | United Kingdom | France,,Russia | Turkey,Too little,Within the next 3 years,Cost of living | Desire to travel / see the world | Economic situation in my country | Job / career opportunities | Political situation in my country | Civic freedoms
8a902de0-dc9d-0135-ba43-0a901406a434,21,rural,BR,medium,female,"Yes, as a citizen","Not employed, currently looking for work",400 - 500,Most of it,Somewhat secure,... the same,... get a little better,Very poorly,... got a lot worse,... get a little better,... increased a little,... stay about the same,Not at all secure,... decrease a little,The wrong moment,Fewer purchases,Much more,Strongly disagree,Strongly disapprove,Strongly disapprove,,,Strongly disapprove,,,Not a lot,Not at all,Never acceptable,... increased a little,Very angry,... increased a lot,Very angry,Yes,Not at all stable,Not at all likely,Very positive,United States | China,,United Kingdom | Germany,,Too little,Never,
8a924400-dc49-0135-684c-0a901406a434,54,city,UA,medium,male,"Yes, as a citizen","Employed, working 30 or more hours per week",200 - 300,Most of it,Not very secure,... a lot worse,... get a lot worse,Very poorly,... got a lot worse,... get a lot worse,... increased a lot,... increase a lot,Not very secure,... increase a lot,The right moment,About the same,Much less,Strongly agree,Strongly disapprove,Strongly disapprove,,,,,Strongly disapprove,Not a lot,Not at all,Never acceptable,... increased a lot,Very angry,... increased a lot,Very angry,No,Not very stable,Very likely,Somewhat positive,,United Kingdom | Germany | France | United States | Japan,,Russia,Too little,Never,
8aabe210-deac-0135-86c6-0a62aae02c3c,43,city,UA,medium,male,"Yes, as a citizen","Employed, working 1 to å_29 hours per week",300 - 400,Most of it,Not very secure,... a little worse,... get a little better,Very poorly,... got a lot worse,... get a lot worse,... increased a lot,... increase a lot,Somewhat secure,... increase a lot,Neither the right moment nor the wrong moment,About the same,Much less,Somewhat disagree,Strongly disapprove,Strongly disapprove,,,,,Strongly disapprove,Not at all,Not at all,Never acceptable,... increased a lot,Very angry,... increased a lot,Very angry,Yes,Not at all stable,Very likely,Neither positive nor negative,,United Kingdom | Germany | United States | France,,Turkey | Russia | India,Too little,Sometime later,Economic situation in my country
8abca170-dcb6-0135-7267-0a62aae02c3c,20,city,MX,medium,male,"Yes, as a citizen","Employed, working 30 or more hours per week",More than 3000,About half,Very secure,... a lot better,... get a lot better,Fairly well,... got a little better,... get a little better,... increased moderately,... increase moderately,Very secure,... increase a little,The right moment,More purchases,Neither more nor less,Strongly agree,Neither approve nor disapprove,Somewhat approve,,Neither approve nor disapprove,,,,Not a lot,A little,Never acceptable,... stayed the same,A little angry,... stayed the same,A little angry,Yes,Not very stable,Very likely,Neither positive nor negative,China,,United States,,Don't know,Sometime later,Job / career opportunities
8abf8b50-dc45-0135-6308-0a901406a434,27,city,VE,low,male,"Yes, as a citizen","In school, university or practical training",Prefer not to say,Only a little,Not very secure,... the same,... get a lot better,Fairly poorly,... got a little worse,... get a lot better,... increased moderately,... increase moderately,Not very secure,Don't know,Neither the right moment nor the wrong moment,More purchases,Slightly more,Somewhat agree,Neither approve nor disapprove,Somewhat approve,Neither approve nor disapprove,,,,,A little,A little,Sometimes acceptable,... stayed the same,Not very angry,... increased a little,A little angry,No,Don't know,Somewhat likely,Neither positive nor negative,None of the above,,None of the above,,Too little,Sometime later,Job / career opportunities
8ace6690-dc42-0135-12dc-0a62aae02c3c,21,city,VE,no,male,"Yes, as a citizen","In school, university or practical training",More than 3000,All of it,Somewhat secure,... the same,... get a lot better,Neither well nor poorly,... stayed the same,... get a lot better,... stayed about the same,... increase a little,Somewhat secure,... increase a lot,Neither the right moment nor the wrong moment,More purchases,Neither more nor less,Neither agree nor disagree,Somewhat approve,Somewhat approve,Somewhat approve,,,,,Not a lot,A little,Always acceptable,... increased a lot,A little angry,... stayed the same,A little angry,No,Not at all stable,Not at all likely,Very negative,China,,United States | Germany | France | Japan | Spain | United Kingdom | Canada,,The right amount,Never,
8ad6c7d0-dc36-0135-4a9c-0a901406a434,35,city,VE,medium,female,"Yes, as a citizen","Not employed, currently looking for work",Under 100,All of it,Not at all secure,... a lot worse,... get a lot better,Very poorly,... got a lot worse,... get a lot better,... increased a lot,... increase a lot,Not at all secure,... increase a lot,The wrong moment,Fewer purchases,Much less,Strongly agree,Strongly disapprove,Strongly disapprove,Strongly disapprove,,,,,Not a lot,Not a lot,Sometimes acceptable,... increased a lot,Very angry,... increased a lot,Very angry,No,Not at all stable,Somewhat likely,Very positive,China,,United States,,Too little,Sometime later,Economic situation in my country
8ad7e120-dc1d-0135-29e5-0a901406a434,22,city,EG,high,male,"Yes, as a citizen","Employed, working 30 or more hours per week",100 - 200,Most of it,Somewhat secure,... a little better,... get a lot better,Neither well nor poorly,... got a little better,... get a little better,... increased a lot,... increase a lot,Somewhat secure,... decrease a little,Neither the right moment nor the wrong moment,Fewer purchases,Slightly more,Somewhat disagree,Somewhat approve,Somewhat approve,,,,,,A lot,A lot,Never acceptable,... stayed the same,A little angry,... decreased a little,A little angry,Yes,Very stable,Not at all likely,Somewhat positive,,China,,Ukraine,Too much,Sometime later,Educational opportunities
8ade5370-dc09-0135-1701-0a901406a434,31,rural,EG,medium,male,"Yes, as a citizen","Not employed, currently looking for work",Prefer not to say,About half,Somewhat secure,... a little better,... get a little better,Fairly well,... got a little better,... get a little better,... increased a lot,... increase a lot,Not at all secure,... increase a lot,The wrong moment,Fewer purchases,Slightly more,Strongly disagree,Somewhat approve,Strongly approve,,,,,,A lot,A lot,Never acceptable,... increased a lot,A little angry,... decreased a little,A little angry,No,Very stable,Not at all likely,Very positive,,Saudi Arabia,,None of the above,Too much,Never,
8af64290-ddc4-0135-8fed-0a901406a434,15,rural,BR,low,female,"Yes, as a citizen","In school, university or practical training",Prefer not to say,Most of it,Very secure,... the same,Don't know,Neither well nor poorly,... got a little worse,... stay the same,... stayed about the same,... stay about the same,Prefer not to answer,Don't know,The wrong moment,Fewer purchases,Much less,Neither agree nor disagree,Neither approve nor disapprove,Neither approve nor disapprove,,,Neither approve nor disapprove,,,A little,Not a lot,Never acceptable,... increased a lot,Very angry,... stayed the same,Very angry,No,Somewhat stable,Not at all likely,Very positive,United States,,None of the above,,Too little,Never,
8afd7ab0-dd0f-0135-d778-0a62aae02c3c,51,city,UA,high,female,"Yes, as a citizen","Employed, working 30 or more hours per week",300 - 400,Most of it,Somewhat secure,... a little better,... get a little better,Fairly poorly,... got a little worse,Don't know,... increased moderately,... increase moderately,Not very secure,... increase a little,The wrong moment,More purchases,Much less,Strongly agree,Somewhat disapprove,Somewhat disapprove,,,,,Somewhat disapprove,Not a lot,Not a lot,Always acceptable,... increased a lot,Very angry,... increased a lot,Very angry,Yes,Not at all stable,Very likely,Somewhat positive,,Turkey | France | United States | Germany,,Russia,Too little,Sometime later,Cost of living | Economic situation in my country | Personal safety | Political situation in my country | Escaping oppression or discrimination in my country | Civic freedoms
8affcf70-dd98-0135-5b3a-0a62aae02c3c,35,city,EG,medium,male,"Yes, as a citizen",None of the above,Prefer not to say,Most of it,Prefer not to answer,Don't know,... get a lot better,Don't know,Don't know,Don't know,Don't know,Don't know,Prefer not to answer,Don't know,Don't know,Don't know,Slightly more,Neither agree nor disagree,Neither approve nor disapprove,Neither approve nor disapprove,,,,,,A lot,A lot,Never acceptable,Don't know,Not at all angry,Don't know,A little angry,No,Don't know,Not at all likely,Very positive,,India,,None of the above,Don't know,Never,
8b175c00-dcb6-0135-cccb-0a901406a434,51,city,MX,medium,male,"Yes, as a citizen",Retired,100 - 200,All of it,Very secure,... the same,... get a little better,Fairly poorly,... got a little worse,... get a little worse,... increased a lot,... increase a little,Very secure,... increase a little,The wrong moment,Fewer purchases,Slightly less,Strongly agree,Strongly disapprove,Strongly disapprove,,Strongly disapprove,,,,Not at all,Not at all,Sometimes acceptable,... increased a lot,Very angry,... increased a lot,Very angry,No,Not at all stable,Somewhat likely,Very negative,None of the above,,China | United States,,Too little,Never,
8b529850-dc1e-0135-2b02-0a901406a434,19,city,BR,medium,female,"Yes, as a citizen","In school, university or practical training",More than 3000,About half,Somewhat secure,... the same,... get a lot better,Very well,... got a little better,... get a little better,... stayed about the same,... decrease,Somewhat secure,... decrease a little,The wrong moment,Fewer purchases,Much less,Neither agree nor disagree,Strongly disapprove,Strongly disapprove,,,Strongly disapprove,,,A lot,A little,Never acceptable,... increased a lot,Very angry,... increased a lot,Very angry,No,Very stable,Very likely,Neither positive nor negative,United States | China,,None of the above,,Too little,Sometime later,Job / career opportunities | Political situation in my country | Escaping oppression or discrimination in my country | Economic situation in my country | Educational opportunities | Personal safety | Cost of living | Other reason related to quality of life
8b59bf70-dcc7-0135-d9ba-0a901406a434,32,city,UA,low,female,"Yes, as a citizen","Employed, working 1 to å_29 hours per week",100 - 200,All of it,Not at all secure,... a lot worse,... get a lot better,Very poorly,... stayed the same,... get a little better,... increased a lot,... increase a lot,Somewhat secure,... increase a little,The wrong moment,More purchases,Neither more nor less,Strongly disagree,Neither approve nor disapprove,Strongly disapprove,,,,,Neither approve nor disapprove,Not a lot,Not a lot,Never acceptable,... increased a lot,Very angry,Don't know,Very angry,No,Don't know,Not at all likely,Neither positive nor negative,,Germany | United States | United Kingdom | Japan | France,,None of the above,Don't know,Never,
8b664170-deba-0135-734e-0a901406a434,40,city,EG,medium,male,"Yes, as a citizen","Employed, working 30 or more hours per week",100 - 200,All of it,Not very secure,... a lot worse,... get a lot worse,Very poorly,... got a lot worse,... get a lot worse,... increased a lot,... increase a lot,Not very secure,... increase a lot,The wrong moment,More purchases,Much less,Strongly disagree,Strongly disapprove,Strongly disapprove,,,,,,Not at all,Not at all,Never acceptable,... decreased a lot,Very angry,... increased a lot,Very angry,Yes,Not at all stable,Somewhat likely,Neither positive nor negative,,Japan,,United States,Too little,Never,
8b6df1c0-dc25-0135-33ef-0a901406a434,37,city,VE,low,male,"Yes, as a citizen","Employed, working 30 or more hours per week",More than 3000,All of it,Somewhat secure,... the same,... get a little better,Fairly poorly,... got a little worse,... get a little better,... increased a lot,... increase moderately,Very secure,... increase a little,The wrong moment,Fewer purchases,Much more,Strongly agree,Strongly approve,Strongly disapprove,Neither approve nor disapprove,,,,,A little,A little,Never acceptable,... decreased a lot,Not very angry,... increased a lot,Very angry,Yes,Somewhat stable,Not at all likely,Very positive,United States | China,,None of the above,,The right amount,Never,
8b8da390-dd09-0135-ce24-0a62aae02c3c,20,rural,UA,medium,male,"Yes, as a citizen","In school, university or practical training",Prefer not to say,Most of it,Not very secure,Don't know,Don't know,Fairly poorly,... got a little worse,Don't know,... increased a lot,... increase a lot,Not very secure,... increase a lot,The wrong moment,Fewer purchases,Much more,Strongly agree,Strongly disapprove,Somewhat disapprove,,,,,Strongly disapprove,Not a lot,Not a lot,Never acceptable,... increased a lot,Very angry,... increased a lot,Very angry,No,Not at all stable,Not at all likely,Very positive,,Russia,,Russia,Too little,Sometime later,Economic situation in my country
8b981a10-df40-0135-38c2-0a901406a434,43,city,UA,high,female,"Yes, as a citizen","Employed, working 30 or more hours per week",More than 3000,Most of it,Not very secure,... a little better,Don't know,Fairly poorly,Don't know,... stay the same,... increased a lot,... increase a lot,Very secure,Don't know,Neither the right moment nor the wrong moment,Don't know,Neither more nor less,Somewhat agree,Somewhat disapprove,Neither approve nor disapprove,,,,,Neither approve nor disapprove,Not at all,Not at all,Sometimes acceptable,... increased a lot,Very angry,... stayed the same,Very angry,No,Not very stable,Not at all likely,Somewhat positive,,None of the above,,None of the above,Too little,Never,
8ba0ee80-dc15-0135-2245-0a901406a434,17,rural,MX,low,male,"Yes, as a citizen","Not employed, currently looking for work",Prefer not to say,Less than half,Somewhat secure,... a lot worse,... get a lot better,Fairly poorly,... got a lot worse,... get a lot better,... increased a lot,... increase moderately,Prefer not to answer,... increase a little,Neither the right moment nor the wrong moment,About the same,Much less,Strongly agree,Somewhat approve,Somewhat approve,,Strongly disapprove,,,,Not a lot,A little,Never acceptable,... stayed the same,A little angry,... increased a lot,Very angry,Yes,Not very stable,Not at all likely,Very positive,France | Japan | Germany | Canada | China | Spain,,United States,,Too little,Sometime later,Other reason related to quality of life
8ba90c60-de7e-0135-2be5-0a901406a434,26,city,MX,low,male,"Yes, as a citizen","Employed, working 1 to å_29 hours per week",300 - 400,Most of it,Somewhat secure,... a little better,... get a lot better,Neither well nor poorly,... stayed the same,... get a little better,... increased moderately,... increase moderately,Somewhat secure,... increase a little,Neither the right moment nor the wrong moment,About the same,Neither more nor less,Somewhat agree,Strongly disapprove,Strongly disapprove,,Strongly disapprove,,,,Not at all,Not a lot,Never acceptable,... stayed the same,Not very angry,... increased a lot,Very angry,Yes,Not very stable,Not very likely,Neither positive nor negative,United States | Germany | Spain,,China | Japan,,The right amount,Sometime later,Other reason related to quality of life
8bc025d0-e419-0135-c5be-0a901406a434,44,rural,UA,medium,male,"Yes, as a citizen","Employed, working 30 or more hours per week",400 - 500,Most of it,Not very secure,... a little better,... stay the same,Neither well nor poorly,... got a little better,... get a little better,... increased a lot,... increase a lot,Not very secure,... increase a little,The wrong moment,Fewer purchases,Slightly more,Strongly disagree,Somewhat approve,Neither approve nor disapprove,,,,,Somewhat approve,A little,Not at all,Never acceptable,... increased a lot,Very angry,... increased a little,Very angry,No,Somewhat stable,Not at all likely,Somewhat positive,,United States,,Russia,Too little,Within the next 3 years,Job / career opportunities
8bc8cc40-dd3d-0135-723d-0a901406a434,22,city,BR,low,male,"Yes, as a citizen","Not employed, currently looking for work",500 - 750,About half,Very secure,... a little worse,... get a little better,Fairly well,... got a little better,... get a little better,... increased moderately,... increase moderately,Somewhat secure,... increase a little,Neither the right moment nor the wrong moment,About the same,Slightly more,Somewhat agree,Somewhat approve,Somewhat approve,,,Somewhat approve,,,A little,A little,Sometimes acceptable,... increased a little,Not very angry,... increased a little,Not very angry,Yes,Somewhat stable,Somewhat likely,Somewhat positive,United States,,None of the above,,The right amount,Within the next year,Proximity to family
8bcbc150-dc8f-0135-54fd-0a62aae02c3c,27,city,MX,medium,female,"Yes, as a citizen",Selfå_-employed / Freelancer,400 - 500,Most of it,Very secure,... a lot better,... get a lot better,Neither well nor poorly,... stayed the same,... get a little better,... increased a little,... increase moderately,Somewhat secure,... stay the same,The wrong moment,About the same,Slightly less,Somewhat agree,Strongly disapprove,Strongly disapprove,,Strongly disapprove,,,,Not a lot,Not at all,Sometimes acceptable,... stayed the same,Not very angry,... increased a lot,Very angry,Yes,Not at all stable,Somewhat likely,Somewhat positive,Canada | United States,,China | Japan,,Too little,Never,
8bd19a00-e4c2-0135-7679-0a901406a434,42,city,TR,low,male,"Yes, as a citizen","In school, university or practical training",Prefer not to say,Only a little,Prefer not to answer,Don't know,... stay the same,Very poorly,Don't know,Don't know,Don't know,Don't know,Prefer not to answer,... increase a little,Neither the right moment nor the wrong moment,More purchases,Much less,Neither agree nor disagree,Somewhat disapprove,Neither approve nor disapprove,,,,Neither approve nor disapprove,,A little,Not a lot,Never acceptable,Don't know,Very angry,... increased a lot,A little angry,No,Don't know,Not at all likely,Very negative,,None of the above,,Germany | China | Ukraine | France | Saudi Arabia | India | United States | United Kingdom | Russia | Japan,Don't know,Sometime later,Job / career opportunities | Educational opportunities | Retirement
8bdbb610-dc2d-0135-f31b-0a62aae02c3c,18,city,VE,low,male,"Yes, as a citizen","In school, university or practical training",Prefer not to say,Most of it,Not very secure,... a little better,... get a lot better,Very poorly,... got a little worse,Don't know,... increased a little,... increase a little,Not very secure,... increase a lot,Neither the right moment nor the wrong moment,Fewer purchases,Much more,Strongly agree,Strongly disapprove,Strongly disapprove,Neither approve nor disapprove,,,,,A little,Not a lot,Sometimes acceptable,... decreased a lot,A little angry,... increased a lot,Very angry,Yes,Don't know,Very likely,Neither positive nor negative,None of the above,,None of the above,,The right amount,Within the next year,Political situation in my country | Cost of living | Educational opportunities | Economic situation in my country
8be736a0-ddea-0135-bb6f-0a901406a434,18,city,MX,low,male,"Yes, but not as a citizen","Employed, working 30 or more hours per week",Prefer not to say,All of it,Prefer not to answer,... a little better,... get a little better,Neither well nor poorly,... got a little better,... get a little better,... increased a little,... increase moderately,Somewhat secure,... increase a lot,Neither the right moment nor the wrong moment,About the same,Slightly more,Strongly agree,Neither approve nor disapprove,Strongly disapprove,,Neither approve nor disapprove,,,,A little,Not a lot,Sometimes acceptable,... increased a lot,Not very angry,... increased a little,Not at all angry,Yes,Not very stable,Somewhat likely,Somewhat positive,Canada,,China,,The right amount,Within next 3 months,Proximity to family
8bf70960-dc29-0135-3911-0a901406a434,22,city,VE,high,female,"Yes, as a citizen","Employed, working 30 or more hours per week",More than 3000,Most of it,Not very secure,... a little better,... stay the same,Fairly poorly,... got a lot worse,... stay the same,... increased a lot,... increase a little,Somewhat secure,... increase a little,Neither the right moment nor the wrong moment,Fewer purchases,Slightly more,Strongly disagree,Somewhat approve,Somewhat disapprove,Somewhat disapprove,,,,,Not a lot,A little,Never acceptable,... decreased a lot,Not very angry,... decreased a lot,Not at all angry,No,Not at all stable,Not at all likely,Somewhat positive,China | Spain | Japan | United States | United Kingdom,,None of the above,,The right amount,Sometime later,Economic situation in my country | Cost of living | Desire to travel / see the world | Other reason related to quality of life | Job / career opportunities
8bfdaa90-dcb2-0135-c9f5-0a901406a434,31,rural,EG,low,male,"Yes, as a citizen",None of the above,Under 100,Don't know,Somewhat secure,... a lot better,... get a lot better,Very poorly,... got a lot worse,... get a lot worse,... increased a lot,... increase a lot,Somewhat secure,... increase a lot,The wrong moment,Don't know,Much less,Strongly agree,Strongly approve,Strongly approve,,,,,,A lot,A lot,Never acceptable,... increased a lot,Very angry,Don't know,A little angry,No,Very stable,Not at all likely,Neither positive nor negative,,China,,None of the above,Don't know,Never,
8bff99c0-dcf1-0135-053a-0a901406a434,20,city,BR,medium,female,"Yes, as a citizen","Not employed, currently looking for work",500 - 750,Most of it,Not at all secure,... a little better,... get a little better,Very well,... got a lot worse,... get a lot worse,... increased a lot,... increase moderately,Not at all secure,... increase a little,Neither the right moment nor the wrong moment,About the same,Slightly less,Somewhat agree,Strongly disapprove,Neither approve nor disapprove,,,Strongly disapprove,,,Not at all,Not at all,Never acceptable,... increased a little,A little angry,... increased a lot,Very angry,Yes,Not at all stable,Not at all likely,Somewhat positive,United States | Canada,,Japan,,Don't know,Sometime later,Economic situation in my country | Cost of living | Personal safety | Job / career opportunities | Other reason related to quality of life
8c126d00-dc0b-0135-cddc-0a62aae02c3c,40,city,VE,high,male,"Yes, as a citizen","Employed, working 30 or more hours per week",More than 3000,All of it,Not very secure,... a little worse,... get a little worse,Very poorly,... got a lot worse,... get a lot worse,... increased a lot,... increase a lot,Not very secure,... increase a lot,The wrong moment,Fewer purchases,Much less,Strongly agree,Strongly disapprove,Somewhat disapprove,Strongly disapprove,,,,,Not at all,Not at all,Never acceptable,... increased a lot,Very angry,... increased a lot,Very angry,Yes,Not at all stable,Very likely,Somewhat positive,United States | Japan | Canada,,China,,Too little,Sometime later,Economic situation in my country | Other reason related to quality of life | Cost of living | Political situation in my country | Personal safety | Civic freedoms
8c206730-dc59-0135-3204-0a62aae02c3c,16,city,TR,medium,male,"Yes, as a citizen","In school, university or practical training",400 - 500,Most of it,Somewhat secure,... a little better,... get a little better,Fairly well,... got a little better,... get a little better,... increased a little,... increase moderately,Somewhat secure,... decrease a little,Neither the right moment nor the wrong moment,About the same,Slightly more,Strongly agree,Somewhat approve,Somewhat approve,,,,Neither approve nor disapprove,,Not at all,Not a lot,Never acceptable,... stayed the same,A little angry,... decreased a little,Not very angry,No,Very stable,Not at all likely,Neither positive nor negative,,China | India | Japan,,Germany | United States | United Kingdom,The right amount,Sometime later,Job / career opportunities
8c354df0-dc19-0135-25c9-0a901406a434,29,city,EG,high,male,"Yes, as a citizen",Selfå_-employed / Freelancer,300 - 400,Most of it,Somewhat secure,... a little worse,... get a lot better,Fairly well,... got a little better,... get a lot better,... increased a lot,... increase a little,Somewhat secure,... increase a little,Neither the right moment nor the wrong moment,More purchases,Neither more nor less,Somewhat agree,Somewhat approve,Neither approve nor disapprove,,,,,,A little,A lot,Never acceptable,... increased a lot,A little angry,... increased a little,Very angry,No,Somewhat stable,Not very likely,Neither positive nor negative,,China | Japan | Russia | India,,United States | France | United Kingdom | Turkey,The right amount,Sometime later,Economic situation in my country | Weather / climate | Desire to travel / see the world
8c37def0-dc63-0135-2d45-0a62aae02c3c,16,city,TR,low,female,"Yes, as a citizen","In school, university or practical training",1000 - 1500,Most of it,Somewhat secure,... a little better,... get a little better,Neither well nor poorly,... got a lot better,... get a lot better,... increased a lot,... increase a lot,Somewhat secure,... decrease a little,Neither the right moment nor the wrong moment,About the same,Much more,Strongly agree,Strongly approve,Strongly approve,,,,Strongly approve,,A lot,Not a lot,Never acceptable,... decreased a little,A little angry,... decreased a little,A little angry,Yes,Very stable,Not at all likely,Neither positive nor negative,,China | Japan,,Russia | United States,Too much,Never,
